GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,ExecutionContexts.ThreadLocalScopeImpl,0,18,0,0,0,4,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,CharSequenceTranslator,26,70,3,9,6,20,4,6,1,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,TLScratch,3,97,3,13,1,24,3,8,0,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.TimeoutRetryPredicate,0,5,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Pair,23,208,8,22,9,40,9,20,1,13
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,AppendableUtils.new ThreadLocal() {...},0,6,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.AdvancedRetryPredicate,0,9,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.DefaultAdvancedRetryPredicateImpl,0,14,0,2,0,5,0,2,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Throwables.new Predicate() {...},0,36,2,12,0,9,2,7,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Throwables.new PrivilegedAction() {...},6,18,0,0,2,4,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Throwables.new Predicate() {...},8,67,9,17,2,15,8,8,0,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.TimeoutRetryPredicate.new Callables.TimeoutRetryPredicate() {...},0,5,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.ConstCallable,21,0,0,0,5,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Json,13,62,1,3,3,16,2,4,1,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables,116,212,12,28,24,57,21,17,9,9
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,ExecutionContext.Relation,0,24,0,0,0,2,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Throwables.TrimmedException,0,6,0,0,0,3,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,ExecutionContexts.PropagatingCallable,24,0,0,0,6,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,UncheckedExecutionException,16,4,0,0,6,2,3,1,3,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Strings.new PrivilegedAction() {...},15,13,0,0,5,5,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Strings.new PrivilegedAction() {...},40,22,0,0,10,5,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Strings.new ThreadLocal() {...},0,5,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Strings.new ThreadLocal() {...},0,5,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Threads.SlowThreadInfoSupplierImpl,35,0,2,0,7,0,3,0,2,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Objects,14,39,0,0,2,7,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,XCollectors,7,92,0,8,2,22,2,11,2,7
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,TimeSource,74,55,5,5,9,15,5,8,1,7
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,PackageInfo,2,67,1,7,1,18,1,8,0,5
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.TimeoutRetryPredicate2RetryPredicate,0,17,0,0,0,5,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,ExecutionContexts.PropagatingSupplier,44,0,2,0,10,0,5,0,4,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,CharSequences.new Appendable() {...},22,76,2,6,4,13,2,6,1,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,JsonWriteable,6,9,0,0,2,5,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,ExecutionContext.Tag,0,4,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Throwables,237,1093,35,121,69,274,38,92,10,42
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,IntMath.XorShift32,5,36,1,1,1,7,1,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,UncheckedTimeoutException,20,0,0,0,8,0,4,0,4,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,IntMath.XorShift32ThreadSafe.ThreadLocalRandom,4,0,0,0,1,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,CloneFailedException,16,0,0,0,8,0,4,0,4,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,CharSequences.SubSequence,67,28,5,1,10,7,6,2,3,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,TestTimeSource,5,73,2,6,2,16,3,7,1,5
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,PackageInfo.new CacheLoader() {...},0,6,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,ExecutionContexts.new ThreadLocal() {...},0,8,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.AdvancedRetryPredicate.new Callables.AdvancedRetryPredicate() {...},2,3,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.RetryPredicate.new Callables.RetryPredicate() {...},5,0,0,0,2,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,JNA,9,10,1,1,4,2,2,1,1,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Closeables,78,74,13,7,27,21,10,8,3,5
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Strings,273,468,30,24,81,75,38,27,15,23
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,MemorizedCallable,12,42,0,4,1,14,1,5,1,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,EscapeJsonStringAppendableWrapper,14,49,1,5,1,12,2,6,1,4
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,IntMath.XorShift32ThreadSafe,15,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,IntMath,15,9,3,1,1,1,3,1,1,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.FibonacciBackoffRetryPredicate,55,165,4,12,6,36,4,9,0,4
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,CharSequences,665,799,97,105,108,186,76,62,9,27
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,ExecutionContexts.PropagatingFunction,45,0,2,0,10,0,5,0,4,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,ExecutionContexts.ThreadLocalScopeImpl.AttachedImpl,38,41,2,4,3,13,2,5,0,4
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.SimpleAction,24,0,0,0,2,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,ExecutionContexts.PropagatingNamedCallable,44,0,2,0,10,0,5,0,4,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Arrays,976,307,142,38,183,63,89,24,13,10
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,XCollectors.CollectorImpl,8,33,0,0,2,12,1,6,1,6
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,LookupTranslator,85,110,11,13,17,26,9,8,3,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.RetryData,0,61,0,6,0,18,0,5,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.TimeoutCallable,6,17,0,0,3,5,1,3,1,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.AdvancedAction,0,44,0,0,0,5,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,ExecutionContexts.PropagatingRunnable,5,37,1,1,1,10,2,3,1,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,IntMath.XorShift128,0,54,0,0,0,9,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,UnicodeUnescaper,92,25,11,5,15,4,6,4,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,IntMath.XorShift32ThreadSafe.Singleton,8,0,0,0,2,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.new Callables.SimpleRetryPredicate() {...},6,3,2,0,1,1,2,1,1,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.new Callable() {...},10,0,0,0,2,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.new Predicate() {...},9,3,2,0,1,1,2,1,1,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Throwables.PackageDetail,0,34,0,0,0,4,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.new Callable() {...},41,0,0,0,7,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Timing,97,0,2,0,17,0,8,0,7,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,ExecutionContexts.BasicExecutionContextFactory,0,10,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,BasicExecutionContext,168,340,28,34,48,97,29,31,7,22
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,OctalUnescaper,81,35,17,7,12,5,11,5,1,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,XCollectors.new BinaryOperator() {...},0,21,0,0,0,4,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,ExecutionContexts.PropagatingBiConsumer,5,39,1,1,1,10,2,3,1,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,TimeoutDeadline,126,0,12,0,24,0,13,0,7,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Callables.RetryPredicate,5,0,0,0,1,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Slf4jMessageFormatter,345,373,34,42,74,88,30,28,8,12
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,ExecutionContexts.PropagatingConsumer,43,0,2,0,11,0,5,0,4,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,TestTimeSource.new TLongIterator() {...},4,7,0,0,1,3,1,3,1,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,AppendableUtils,99,475,13,29,23,83,13,24,3,8
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,IntAppender.CommentNumberAppender,0,15,0,0,0,3,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,ExecutionContexts.PropagatingBiFunction,46,0,2,0,10,0,5,0,4,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.base,Writeable,6,5,0,0,2,3,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.os,StdOutToStringProcessHandler,22,125,2,6,3,23,3,6,1,4
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.os,ProcessResponse,22,25,0,0,1,9,1,5,1,5
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.os,OperatingSystem,524,0,32,0,118,0,32,0,16,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.os,LoggingProcessHandler,95,0,4,0,16,0,7,0,5,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.os,ProcessUtil,60,39,2,2,14,12,3,5,1,5
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.os,ProcessHandler,8,1,0,0,2,1,2,1,2,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log.junit4,Spf4jTestLogRunListener,17,36,0,0,3,15,2,7,2,7
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log.junit4,Spf4jTestLogJUnitRunner,16,0,0,0,7,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log.junit4,DetailOnFailureRunListener,0,3,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log.junit4,Spf4jTestLogRunListenerSingleton,321,421,20,24,49,97,17,23,3,15
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log.junit4,TestBaggage,22,21,0,0,1,8,1,4,1,4
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log.junit4,ExceptionAsserterUncaughtExceptionHandler,33,75,2,6,3,21,3,8,1,6
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.matchers,LogMatchers,41,83,0,0,8,17,8,16,8,16
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.matchers,PatternMatcher,20,18,0,0,3,5,2,3,2,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.matchers,LogMatchers.new BaseMatcher() {...},51,0,6,0,8,0,6,0,3,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.matchers,LogMatchers.new BaseMatcher() {...},52,0,6,0,9,0,6,0,3,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.matchers,LogMatchers.new BaseMatcher() {...},51,0,6,0,8,0,6,0,3,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.matchers,LogMatchers.new BaseMatcher() {...},10,38,2,4,3,7,3,3,1,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.concurrent,UnboundedLoadingCache.new Callable() {...},16,0,0,0,2,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.concurrent,UnboundedLoadingCache.new Callable() {...},0,16,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.concurrent,UnboundedLoadingCache,205,80,16,4,55,19,24,8,16,6
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.concurrent,ScalableSequence.new ThreadLocal() {...},0,27,0,0,0,3,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.concurrent,ScalableSequence.Bucket,0,34,0,2,0,9,0,5,0,4
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.concurrent,CustomThreadFactory,41,71,1,1,3,13,3,3,2,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.concurrent,UnboundedLoadingCache.MapView,165,0,10,0,33,0,22,0,17,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.concurrent,Futures.new Future() {...},23,0,0,0,6,0,6,0,6,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.concurrent,UIDGenerator,116,122,5,7,26,28,12,6,7,5
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.concurrent,ScalableSequence,29,51,1,3,2,12,2,3,1,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.concurrent,Futures,115,126,19,7,45,30,12,9,2,6
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.unix,CLibrary,0,6,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.unix,UnixException,80,0,10,0,20,0,11,0,6,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.unix,UnixResources,103,285,6,6,10,44,9,8,3,8
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.unix,CLibrary.FILE,7,0,0,0,4,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.ds,Graphs,0,40,0,4,0,9,0,3,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.ds,IdentityHashSet,15,11,1,1,6,4,4,3,3,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.ds,SimpleStack,95,50,15,7,21,14,12,8,4,5
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.ds,SimpleStackNullSupport,425,334,49,15,88,72,56,26,30,20
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.reflect,TypeMap,20,43,2,4,2,8,2,3,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.reflect,CachingTypeMapWrapper.TypeMapedObjLoader,0,20,0,0,0,3,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.reflect,CachingTypeMapWrapper,75,101,3,3,17,19,6,6,4,5
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.reflect,GraphTypeMap,18,192,2,24,2,43,2,18,0,7
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.log,Level,66,90,16,0,20,12,14,3,4,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.log,SLF4JBridgeHandler,328,358,56,50,75,100,43,26,4,12
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.log,LogAttribute.AttrProxy,10,0,0,0,4,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.log,Slf4jLogRecordImpl.Lazy,0,10,0,0,0,2,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.log,SLF4JBridgeHandler.new ThreadLocal() {...},0,11,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.log,AvroLogRecordImpl,99,0,0,0,27,0,22,0,22,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.log,SLF4JBridgeHandler.new PrivilegedAction() {...},8,12,0,0,4,4,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.log,SLF4JBridgeHandler.new CacheLoader() {...},0,8,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.log,Slf4jLogRecord,165,0,26,0,33,0,16,0,3,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.log,LogUtils,148,29,33,5,39,9,22,1,1,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.log,SLf4jXLogAdapter,152,42,28,4,33,14,21,5,1,5
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.log,LogPrinter,335,381,20,30,86,100,20,26,9,12
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.log,LogPrinter.Buffer,12,61,0,0,4,17,0,8,0,8
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.log,ExecContextLogger,782,104,28,6,142,23,80,7,64,6
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.log,LogAttribute,92,100,1,1,20,26,16,9,15,9
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.log,Slf4jLogRecordImpl,78,348,7,27,20,91,10,32,5,20
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io,ConfigurableAppenderSupplier.ObjectAppenderContentTypeAdapter,16,9,0,0,5,4,3,1,3,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io,ConfigurableAppenderSupplier,105,181,13,17,11,40,13,15,2,11
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io,AppendableWriter,94,60,5,3,21,20,10,7,7,6
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io,ObjectAppender.new ObjectAppender() {...},0,44,0,8,0,15,0,6,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io,PushbackReader,324,65,34,6,56,18,29,6,10,5
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io,Csv,77,186,8,20,23,46,16,21,9,14
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io,ByteArrayBuilder,78,160,15,13,15,44,17,14,5,12
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io,ObjectAppenderSupplier,0,5,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io,ObjectAppender,34,51,3,3,10,13,4,5,2,4
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.text,MessageFormat,1397,554,196,62,303,122,139,31,28,8
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.text,AttributeEntry,70,0,8,0,13,0,11,0,7,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.text,AttributedString.AttributeMap,102,0,6,0,20,0,6,0,3,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.text,FormatInfo,91,21,10,0,17,8,9,4,4,4
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.text,AttributedString,1152,0,166,0,265,0,108,0,25,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.text,AttributedString.AttributedStringIterator,689,0,116,0,135,0,83,0,25,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.recyclable.impl,ArraySuppliers.Chars,0,21,0,0,0,4,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.recyclable.impl,Powerof2SizedGlobalRecyclingSupplier,24,80,1,5,3,21,2,5,1,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.recyclable.impl,ArraySuppliers.Objects,9,0,0,0,1,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.recyclable.impl,ArraySuppliers.Bytes,0,21,0,0,0,4,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.recyclable.impl,Powerof2ThreadLocalRecyclingSupplier,29,76,4,4,3,22,4,4,1,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.recyclable.impl,ArraySuppliers.Objects.new SizedRecyclingSupplier.Factory() {...},9,0,0,0,3,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.recyclable.impl,Powerof2ThreadLocalRecyclingSupplier.new ThreadLocal() {...},0,25,0,2,0,5,0,3,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.recyclable.impl,ArraySuppliers.Bytes.new SizedRecyclingSupplier.Factory() {...},0,9,0,0,0,3,0,3,0,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.recyclable.impl,ArraySuppliers.Bytes.new SizedRecyclingSupplier() {...},0,7,0,0,0,3,0,3,0,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.recyclable.impl,ArraySuppliers.Chars.new SizedRecyclingSupplier() {...},4,3,0,0,2,1,2,1,2,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.recyclable.impl,ArraySuppliers.Chars.new SizedRecyclingSupplier.Factory() {...},0,9,0,0,0,3,0,3,0,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.recyclable.impl,ThreadLocalRecyclingSupplier,17,34,0,2,1,11,1,4,1,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.recyclable.impl,ThreadLocalRecyclingSupplier.new ThreadLocal() {...},0,13,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io.csv,CharSeparatedValues,223,539,36,61,49,126,32,46,6,23
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io.csv,CsvParseException,12,4,0,0,6,2,3,1,3,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io.csv,IterableCsvReader,68,0,6,0,17,0,8,0,5,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io.csv,CsvReader.TokenType,0,34,0,0,0,2,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io.csv,CharSeparatedValues.CsvRow2List,0,18,0,0,0,5,0,3,0,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io.csv,CsvRuntimeException,11,5,0,0,6,2,3,1,3,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io.csv,CharSeparatedValues.CsvReaderImpl,40,99,7,12,7,29,5,10,0,5
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io.csv,UncheckedCsvParseException,12,4,0,0,6,2,3,1,3,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io.csv,CsvReader,5,64,3,13,1,19,4,7,1,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io.csv,CharSeparatedValues.CsvReaderIgnoreLastEmptyLine,35,160,3,20,7,49,3,14,0,5
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io.csv,CharSeparatedValues.ToListMapHandler,17,0,0,0,5,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io.csv,CharSeparatedValues.new CsvWriter() {...},0,46,0,2,0,12,0,5,0,4
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io.csv,CharSeparatedValues.OneRowHandler,12,18,1,1,1,8,1,4,0,4
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io.csv,CharSeparatedValues.CsvMapHandler2CsvHandler,18,86,1,7,1,22,1,8,0,5
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io.csv,CsvReader2Iterator,46,86,3,12,5,27,4,9,1,4
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.io.csv,CsvHandler,0,5,0,0,0,4,0,3,0,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,ConsumeAllLogs,19,26,1,3,2,6,3,3,2,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,TestUtils,8,134,12,24,2,22,12,14,0,8
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,LogConfigImpl,12,265,1,31,1,56,1,24,0,8
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,AllLevelsLogHandler,0,2,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,ObservationAssert,34,0,4,0,15,0,3,0,1,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,GreedyLogPrinter,5,32,1,1,1,8,1,4,0,4
